Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",86.2247434,Computed/CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",100.1295644,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",0.114883491,CTS
HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",9.679479909,CTS
IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",37.24035531,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",15.39146989,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",2.834944676,CTS
LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",9.231989216,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",20.1234746,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",3.822517335,CTS
NLD,Netherlands,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",12.713054,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",51.80435168,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",0.921485145,CTS
PRT,Portugal,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",22.56537179,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",2.043608008,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",7.496469156,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",1.321677605,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",2.028867003,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",120.7211512,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2021,"Rate per 100,000 population",4.392273329,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",3.915307188,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0.009510628,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",34.04883247,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",54.45126415,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",1.20939973,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",152.766226,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0,CTS
NLD,Netherlands,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",7.274407981,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",5.92441723,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",4.752980666,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",0.013215844,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",8.975501866,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",13.31805617,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",3.969351219,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2013,"Rate per 100,000 population",6.701097014,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",3.288062793,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0.028524753,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",40.20650933,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",54.71613434,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",1.297987746,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",75.9972348,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",51.43241987,CTS
MCO,Monaco,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",13.84657989,CTS
NLD,Netherlands,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",7.402347553,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",6.014102779,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",4.546176446,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",10.01924692,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",9.83171857,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",4.134389829,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2014,"Rate per 100,000 population",0.674988146,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",3.934082822,CTS
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",1.938022654,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.02850682,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",46.17575627,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",65.92220361,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",1.600867467,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",66.15125076,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",45.66149901,CTS
MCO,Monaco,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0,CTS
NLD,Netherlands,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",6.953773398,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",6.492810272,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",4.34983957,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",3.235192626,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.039896291,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",8.904137557,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",8.938603329,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",3.79720547,CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2015,"Rate per 100,000 population",0.454772324,CTS
AND,Andorra,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",6.892701319,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",3.880278416,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.258547435,CTS
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",3.502226489,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0.142482746,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",0,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2016,"Rate per 100,000 population",53.0573207,CTS
